687B,242982,40.38128747,-87.937206,"Penfield loam, 2 to 5 percent slopes",145,145,5.5,9.75,18.25,26.75,Well drained,Well drained
W,242996,40.30767222,-87.93723852,Water,,,,,,,,
146B2,243014,40.2631011,-87.93726114,"Elliott silty clay loam, 2 to 4 percent slopes, eroded",46,46,4.35,7.96,13.93,18.5,Somewhat poorly drained,Somewhat poorly drained
687B,242982,40.2829922,-87.93740246,"Penfield loam, 2 to 5 percent slopes",145,145,5.5,9.75,18.25,26.75,Well drained,Well drained
146B2,243014,40.2829922,-87.93740246,"Elliott silty clay loam, 2 to 4 percent slopes, eroded",46,46,4.35,7.96,13.93,18.5,Somewhat poorly drained,Somewhat poorly drained
622C2,242993,40.2412706,-87.93741637,"Wyanet silt loam, 5 to 10 percent slopes, eroded",,,3.94,7.5,13.8,19.41,Well drained,Well drained
146B2,243014,40.26010625,-87.93750539,"Elliott silty clay loam, 2 to 4 percent slopes, eroded",46,46,4.35,7.96,13.93,18.5,Somewhat poorly drained,Somewhat poorly drained
146B2,243014,40.28212601,-87.93750539,"Elliott silty clay loam, 2 to 4 percent slopes, eroded",46,46,4.35,7.96,13.93,18.5,Somewhat poorly drained,Somewhat poorly drained
3473A,242995,40.32503282,-87.93750557,"Rossburg silt loam, 0 to 2 percent slopes, frequently flooded",,,5.46,10.93,20.47,29.24,Well drained,Well drained
291B,242978,40.30473352,-87.93767287,"Xenia silt loam, Bloomington Ridged Plain, 2 to 5 percent slopes",61,61,5.16,9.41,17.69,24.07,Moderately well drained,Moderately well drained
232A,243023,40.30473352,-87.93767287,"Ashkum silty clay loam, 0 to 2 percent slopes",15,15,4.24,7.86,14.31,20.2,Poorly drained,Poorly drained
623A,243010,40.32084136,-87.93773489,"Kishwaukee silt loam, 0 to 2 percent slopes",,,5.5,10.12,19.12,26.17,Well drained,Well drained
146B2,243014,40.25391202,-87.93777127,"Elliott silty clay loam, 2 to 4 percent slopes, eroded",46,46,4.35,7.96,13.93,18.5,Somewhat poorly drained,Somewhat poorly drained
235A,242979,40.36700789,-87.93778519,"Bryce silty clay, 0 to 2 percent slopes",15,15,3.24,6.12,11.55,16.16,Poorly drained,Poorly drained
146B2,243014,40.22722604,-87.93786279,"Elliott silty clay loam, 2 to 4 percent slopes, eroded",46,46,4.35,7.96,13.93,18.5,Somewhat poorly drained,Somewhat poorly drained
146B2,243014,40.24464984,-87.9378752,"Elliott silty clay loam, 2 to 4 percent slopes, eroded",46,46,4.35,7.96,13.93,18.5,Somewhat poorly drained,Somewhat poorly drained
637A+,242990,40.24767672,-87.93789532,"Muskego silty clay loam, 0 to 2 percent slopes, overwash",15,15,4.77,11.35,30.99,46.38,Very poorly drained,Very poorly drained
223B2,243022,40.23337451,-87.93789599,"Varna silt loam, 2 to 4 percent slopes, eroded",84,84,4.98,9.18,17.08,21.25,Moderately well drained,Moderately well drained
223D3,242973,40.23337451,-87.93789599,"Varna silty clay loam, 6 to 12 percent slopes, severely eroded",84,84,3.9,7.4,11.46,15.46,Moderately well drained,Moderately well drained
223D3,242973,40.24570362,-87.93791292,"Varna silty clay loam, 6 to 12 percent slopes, severely eroded",84,84,3.9,7.4,11.46,15.46,Moderately well drained,Moderately well drained
146B2,243014,40.28249247,-87.93791493,"Elliott silty clay loam, 2 to 4 percent slopes, eroded",46,46,4.35,7.96,13.93,18.5,Somewhat poorly drained,Somewhat poorly drained
235A,242979,40.38057384,-87.93798669,"Bryce silty clay, 0 to 2 percent slopes",15,15,3.24,6.12,11.55,16.16,Poorly drained,Poorly drained
152A,242963,40.38057384,-87.93798669,"Drummer silty clay loam, 0 to 2 percent slopes",15,15,4.51,8.88,17.35,24.23,Poorly drained,Poorly drained
330A,242967,40.3211411,-87.93800379,"Peotone silty clay loam, 0 to 2 percent slopes",15,15,4.43,8.68,16.56,24.52,Very poorly drained,Very poorly drained
223D3,242973,40.24358115,-87.93801099,"Varna silty clay loam, 6 to 12 percent slopes, severely eroded",84,84,3.9,7.4,11.46,15.46,Moderately well drained,Moderately well drained
154A,242965,39.90994076,-87.9380118,"Flanagan silt loam, 0 to 2 percent slopes",46,46,5.23,9.42,17.17,23.91,Somewhat poorly drained,Somewhat poorly drained
387B,243019,40.35170253,-87.9380685,"Ockley silt loam, 2 to 5 percent slopes",,,5.5,10.25,18.65,20.99,Well drained,Well drained
387B,243019,40.30963124,-87.93808911,"Ockley silt loam, 2 to 5 percent slopes",,,5.5,10.25,18.65,20.99,Well drained,Well drained
152A,242963,39.92450935,-87.93813032,"Drummer silty clay loam, 0 to 2 percent slopes",15,15,4.51,8.88,17.35,24.23,Poorly drained,Poorly drained
154A,242965,39.92559246,-87.93813987,"Flanagan silt loam, 0 to 2 percent slopes",46,46,5.23,9.42,17.17,23.91,Somewhat poorly drained,Somewhat poorly drained
481A,243017,39.92981794,-87.93817709,"Raub silt loam, non-densic substratum, 0 to 2 percent slopes",46,46,5.21,10.25,18.22,24.56,Somewhat poorly drained,Somewhat poorly drained
232A,243023,40.22704684,-87.93829027,"Ashkum silty clay loam, 0 to 2 percent slopes",15,15,4.24,7.86,14.31,20.2,Poorly drained,Poorly drained
